1452297600,636.001,638.0,636.001,638.0,1.08221735,2
1452384000,638.0,638.0,635.0,638.0,5.79774427,5
1452470400,638.0,638.0,635.999,636.0,9.99,8
1452556800,639.25,639.25,625.0,625.0,6.47697112,7
1452643200,621.0,648.0,610.0,610.002,3.50831288,12
1452729600,622.8909,625.34,618.4182,624.7,4.73730113,5
1452816000,611.127,611.127,566.1,566.1,3.35702,21
1452902400,566.1,567.9046,521.45,567.9046,7.6228894,18
1452988800,569.4924,569.4924,564.729,566.3168,4.57285605,12
1453075200,558.0,614.999,541.468,564.3385,3.38403003,11
1453248000,552.0,608.35304,541.001,608.0,13.3048629,11
1453334400,605.0,609.0,583.9648,588.0996,5.65038657,16
1453420800,585.34775,591.06577,529.576,537.0,27.58065346,54
1453507200,548.4622,569.0,500.0,547.928,176.32247096,75
1453593600,544.881,572.0,544.881,566.217,10.77488707,17
1453680000,565.875,599.997,555.153,570.0,12.97965332,21
1453766400,574.999,599.0,560.0,561.0,13.64541617,19
1453852800,561.0,561.0,557.0,560.0,8.31774103,16
1453939200,560.0,560.999,532.827,533.001,31.88482781,49
1454025600,533.0,565.0,520.0,533.001,33.1890607,62
1454112000,533.002,560.0,526.5,526.511,22.10919559,30
1454198400,549.999,549.999,525.001,525.001,8.52129964,22
1454284800,525.0,535.0,500.0,500.0,19.98804806,35
1454371200,517.0,527.094,500.0,519.781,34.1376386,31
1454457600,520.28314,526.578,500.0,509.66783,31.01004964,36
1454544000,509.66783,538.733,504.34131,533.9135,38.992459,46
1454630400,519.51401,539.6377,519.51401,532.37665,74.17652319,55
1454716800,530.0,530.0,514.418,522.5529,39.67355428,58
1454803200,521.0,527.0043,519.4495,520.7895,7.83817884,20
1454889600,520.5288,526.4021,518.8476,519.0,62.13584518,67
1454976000,519.7467,526.2744,515.124,523.9118,74.50372713,75
1455062400,522.3108,536.715,520.01,529.057,118.02847693,135
1455148800,531.129,533.58,519.2855,526.38339,91.61276433,161
1455235200,524.0384,535.0,522.0,530.0,91.64559473,161
1455321600,530.0,539.1604,528.001,538.0,64.05774522,59
1455408000,540.0,563.997,538.3866,563.0,133.85081813,115
1455494400,561.14597,564.89,547.395,550.211,91.79300556,99
1455580800,551.793,565.0,546.4622,563.5172,78.04423507,136
1455667200,561.0,577.3125,560.0,569.341,47.75075289,128
1455753600,564.8778,580.0,561.3587,578.654,145.96017185,222
1455840000,580.0,582.33355,570.0,574.3175,85.70949908,67
1455926400,576.0,613.36133,576.0,607.4472,26.65137079,87
1456012800,599.8996,612.00014,584.4492,597.18814,50.90132465,110
1456099200,596.08384,600.0,575.00001,575.00001,59.60912976,63
1456185600,593.06,600.0,570.0,589.822,66.59212446,77
1456272000,580.001,587.67628,532.14,579.472,106.94694902,117
1456358400,580.0,586.6844,555.0,584.94986,136.88688275,189
1456444800,584.97986,584.99986,570.005,577.187,31.68209533,38
1456531200,581.0,584.0,571.0,583.5,47.53568144,41
1456617600,583.49,588.99899,572.716,588.99899,43.89939865,72
1456704000,588.984,595.999,575.0,586.02713,26.70583239,38
1456790400,586.011,590.0,570.1,579.84,98.18293899,113
1456876800,571.516,590.0,567.0,567.0,114.58497223,143
1456963200,566.0,577.799,559.0,564.088,121.88318738,167
